ward,item,location,cost,year,category
28,Street Speed Hump Menu,ON W GLADYS AVE FROM 2600 W TO S WASHTENAW AVE  (2700 W),4700,2022,Street Redesign
28,Street Speed Hump Menu,ON W GLADYS AVE FROM S KOSTNER AVE  (4400 W) TO S KILBOURN AVE  (4500 W),4700,2022,Street Redesign
29,1 LPR/Existing Camera - N Harlem and W Belmont,N HARLEM AVE &  W BELMONT AVE,10971,2022,Misc.
29,1 LPR w/o Camera NW Corner N Harlem and W Belmont,W BELMONT AVE &  N HARLEM AVE,27410,2022,Misc.
29,Alley Apron Menu,N NEVA AVE &  W ROSCOE ST&W SCHOOL ST &  N NOTTINGHAM AVE,34139.53,2022,Alleys
29,Alley Resurfacing Menu,4800-4900 W VAN BUREN ST; S LAVERGNE AVE &  W CONGRESS PKWY&W VAN BUREN ST & S CICERO AVE,71715.76,2022,Alleys
29,Alley Resurfacing Menu,N AUSTIN BLVD &  W DIVISION ST&W THOMAS ST &  N MASON AVE,26736.87,2022,Alleys
29,Alley Resurfacing Menu,N CENTRAL AVE &  W HIRSCH ST&W POTOMAC AVE &  N PARKSIDE AVE; 1324 N CENTRAL AVE,36002.28,2022,Alleys
29,Alley Resurfacing Menu,N MASON AVE &  W LE MOYNE ST&W HIRSCH ST &  N MAYFIELD AVE; 1457 N MASON AVE,37952.15,2022,Alleys
29,Alley Resurfacing Menu,N NATOMA AVE &  W CORTLAND ST&W BLOOMINGDALE AVE &  N NASHVILLE AVE; 1837 N NATOMA AVE,44151.67,2022,Alleys
29,Alley Resurfacing Menu,N NEWCASTLE AVE &  W ARMITAGE AVE&W CORTLAND ST &  N OAK PARK AVE; 1900 N OAK PARK AVE,42667.66,2022,Alleys
29,Alley Resurfacing Menu,N NEW ENGLAND AVE &  W BLOOMINGDALE AVE&W WABANSIA AVE &  N NEWCASTLE AVE,37054.39,2022,Alleys
29,Alley Resurfacing Menu,N NEWLAND AVE &  W CORTLAND ST&W BLOOMINGDALE AVE &  N NEW ENGLAND AVE,39881.52,2022,Alleys
29,Alley Resurfacing Menu,N WALLER AVE &  W HIRSCH ST&W POTOMAC AVE &  N PARKSIDE AVE,33059.18,2022,Alleys
29,Alley Resurfacing Menu,N WALLER AVE &  W LE MOYNE ST&W NORTH AVE &  N MASSASOIT AVE,34793.23,2022,Alleys
29,Alley Resurfacing Menu,S LOCKWOOD AVE &  W JACKSON BLVD&W GLADYS AVE &  S LARAMIE AVE; 5255 W JACKSON BLVD,41663.18,2022,Alleys
29,Alley Resurfacing Menu,W GLADYS AVE &  S LOTUS AVE&S CENTRAL AVE &  W JACKSON BLVD; 5548 W GLADYS AVE,38367.96,2022,Alleys
29,Alley Resurfacing Menu,W SUPERIOR ST &  N AUSTIN BLVD&W CHICAGO AVE &  N MAYFIELD AVE,41570.12,2022,Alleys
29,Alley Speed Hump Menu,S LEAMINGTON AVE &  W GLADYS AVE&W VAN BUREN ST &  S LAVERGNE AVE; 5045 W GLADYS AVE,2800,2022,Alleys
29,Alley Speed Hump Replacement,1845 N NEWLAND AVE,0,2022,Alleys
29,Alley Speed Hump Replacement,N CENTRAL AVE &  W HIRSCH ST&W POTOMAC AVE &  N PARKSIDE AVE; 1324 N CENTRAL AVE,0,2022,Alleys
29,Alley Speed Hump Replacement,N MASON AVE &  W LE MOYNE ST&W HIRSCH ST &  N MAYFIELD AVE; 1457 N MASON AVE,0,2022,Alleys
29,Alley Speed Hump Replacement,W GLADYS AVE &  S LOTUS AVE&S CENTRAL AVE &  W JACKSON BLVD; 5548 W GLADYS AVE,0,2022,Alleys
29,Alley Speed Hump Replacement,W SUPERIOR ST &  N AUSTIN BLVD&W CHICAGO AVE &  N MAYFIELD AVE,0,2022,Alleys
29,Collector Street - Miscellaneous Concrete,ON S LOCKWOOD AVE FROM W WASHINGTON BLVD  (100 N) TO W FLOURNOY ST  (700 S),5194.2,2022,Misc.
29,Community Garden - Harambee Garden - 500 N Waller Ave,500 N WALLER AVE,16700,2022,Parks
29,Curb & Gutter Menu,119 S MAYFIELD AVE,10348.62,2022,Street Resurfacing
29,Curb & Gutter Menu,1700 N NORDICA AVE,8742.19,2022,Street Resurfacing
29,Miscellaneous CDOT Projects,5235 W ADAMS ST,150,2022,Misc. CDOT
29,Miscellaneous CDOT Projects,5309 W ADAMS ST; 5339 W MONROE ST; 132 N WALLER AVE; 5300 W VAN BUREN ST; 5930 W CHICAGO AVE; 5517 W WEST END AVE,750,2022,Misc. CDOT
29,PTZ Camera - N Harlem and W Belmont,N HARLEM AVE &  W BELMONT AVE,24776,2022,Misc.
29,Sayre Language Academy Mural w/ DCASE,1850 N NEWLAND AVE,25000,2022,Beautification
29,Sidewalk Menu,1256 N WALLER AVE,24323.39,2022,Sidewalk Repair
29,Sidewalk Menu,1920 N NATOMA AVE,6733.31,2022,Sidewalk Repair
29,Sidewalk Menu,2438 N NEVA AVE,12916.4,2022,Sidewalk Repair
29,Sidewalk Menu,3030 N NEVA AVE,12126.87,2022,Sidewalk Repair
29,Sidewalk Menu,3037 N OCONTO AVE,3541.31,2022,Sidewalk Repair
29,Sidewalk Menu,5934 W OHIO ST,6574.84,2022,Sidewalk Repair
29,Sidewalk Menu,900 S MENARD AVE,36142.89,2022,Sidewalk Repair
29,Sidewalk Menu,N NEVA AVE &  W DICKENS AVE; 2056 N NEVA AVE,25232.67,2022,Sidewalk Repair
29,Sidewalk Menu,N NEWLAND AVE &  W PALMER ST; 6928 W PALMER ST,35750.13,2022,Sidewalk Repair
29,Speed Indicator Signs,W HARRISON ST &  S LEAMINGTON AVE,11000,2022,Misc.
29,Street Cul-de-Sac Menu,ON N MASON AVE FROM W MADISON ST  (0 S) TO W WASHINGTON BLVD  (100 N),6662.37,2022,Street Redesign
29,Street Light Pole for High Definition Camera Menu,1300-1400 N MAYFIELD AVE; N MAYFIELD AVE &  W HIRSCH ST,6000,2022,Lighting
29,Street Light Upgrade Menu,21 S MASON AVE,340.23,2022,Lighting
29,Street Light Upgrade Menu,22-28 S MAYFIELD AVE,500,2022,Lighting
29,Street Resurfacing Menu,ON N MENARD AVE FROM W THOMAS ST  (1100 N) TO W DIVISION ST  (1200 N),47813.21,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N MONITOR AVE FROM W LE MOYNE ST  (1500 N) TO W NORTH AVE  (1600 N),53384.22,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N NAGLE AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE  (1800 N),50614.55,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N NATCHEZ AVE FROM W WABANSIA AVE  (1700 N) TO W NORTH AVE  (1600 N),52039.63,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N NEWCASTLE AVE FROM W ARMITAGE AVE  (2000 N) TO W DICKENS AVE  (2100 N),49254.67,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N NEW ENGLAND AVE FROM W WABANSIA AVE  (1700 N) TO W BLOOMINGDALE AVE (1800 N),55604.46,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N NORDICA AVE FROM W CORTLAND ST  (1900 N) TO W ARMITAGE AVE  (2000 N),53399.58,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N PARKSIDE AVE FROM W HIRSCH ST  (1400 N) TO W LE MOYNE ST  (1500 N); 1400 N PARKSIDE AVE,2681.74,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N RUTHERFORD AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),61011.59,2022,Street Resurfacing
29,Street Resurfacing Menu,ON N WALLER AVE FROM W LE MOYNE ST  (1500 N) TO W NORTH AVE  (1600 N),44567.82,2022,Street Resurfacing
29,Street Resurfacing Menu,ON W RACE AVE FROM N WALLER AVE  (5700 W) TO N MAYFIELD AVE  (5900 W),119233.84,2022,Street Resurfacing
29,Street Speed Hump Menu,100 S MASON AVE; ON S MASON AVE FROM W MADISON ST  (0 S) TO W ADAMS BLVD  (200 S),7050,2022,Street Redesign
29,Street Speed Hump Menu,1340 N WALLER AVE,2350,2022,Street Redesign
29,Street Speed Hump Menu,4850 W VAN BUREN ST,2350,2022,Street Redesign
29,Street Speed Hump Menu,846 N MENARD AVE; ON N MENARD AVE FROM W RICE ST  (830 N) TO W IOWA ST  (900 N),2350,2022,Street Redesign
29,Street Speed Hump Menu,ON N NEWCASTLE AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),4700,2022,Street Redesign
29,Street Speed Hump Menu,ON N WALLER AVE FROM W THOMAS ST  (1100 N) TO W DIVISION ST  (1200 N),4700,2022,Street Redesign
29,Street Speed Hump Menu,ON W ARMITAGE AVE FROM N HARLEM AVE  (7199 W) TO N NEVA AVE  (7147 W),2350,2022,Street Redesign
29,Street Speed Hump Replacement,ON N MONITOR AVE FROM W LE MOYNE ST  (1500 N) TO W NORTH AVE  (1600 N),0,2022,Street Resurfacing
29,Street Speed Hump Replacement,ON N RUTHERFORD AVE FROM W BLOOMINGDALE AVE  (1800 N) TO W CORTLAND ST  (1900 N),0,2022,Street Resurfacing
29,Viaduct Improvement Menu,ON N CENTRAL AVE FROM W LAKE ST  (400 N) TO W CORCORAN PL  (348 N),4102.76,2022,Viaducts
30,Alley Apron Menu,2745 N MOBILE AVE,9378.29,2022,Alleys
30,Alley Apron Menu,2814 N HAMLIN AVE,10483,2022,Alleys
30,Alley Apron Menu,2826 N HARDING AVE,11994.19,2022,Alleys
30,Alley Apron Menu,6117 W GEORGE ST,20428.29,2022,Alleys
30,Alley Apron Menu,6156 W BELMONT AVE,10185.3,2022,Alleys
30,Alley Resurfacing Menu,2841 N MENARD AVE; N MENARD AVE &  W GEORGE ST&W DIVERSEY AVE &  N MANGO AVE,54937.46,2022,Alleys
30,Alley Resurfacing Menu,2856 N AVERS AVE; N AVERS AVE &  W GEORGE ST&W DIVERSEY AVE &  N SPRINGFIELD AVE,48865.16,2022,Alleys
30,Alley Resurfacing Menu,2949 N MONITOR AVE; N MONITOR AVE &  W WELLINGTON AVE&W GEORGE ST &  N MENARD AVE,41281.52,2022,Alleys
30,Alley Resurfacing Menu,3422 N RIDGEWAY AVE; N RIDGEWAY AVE &  W ROSCOE ST&W CORNELIA AVE &  N HAMLIN AVE,40167.91,2022,Alleys
30,Alley Resurfacing Menu,3429 N TRIPP AVE; N TRIPP AVE &  W ROSCOE ST&N MILWAUKEE AVE &  N KEELER AVE,46367.62,2022,Alleys
30,Alley Resurfacing Menu,5304 W FLETCHER ST; W FLETCHER ST &  N LOCKWOOD AVE&N LONG AVE &  W BELMONT AVE,26264.17,2022,Alleys
30,Alley Resurfacing Menu,5415 W SCHOOL ST; W SCHOOL ST &  N LONG AVE&N LINDER AVE &  W MELROSE ST,40758.78,2022,Alleys
30,Alley Resurfacing Menu,5501 W DRUMMOND PL; W DRUMMOND PL &  N LINDER AVE&N CENTRAL AVE &  W WRIGHTWOOD AVE,41281.52,2022,Alleys
30,Alley Resurfacing Menu,5501 W PARKER AVE; W PARKER AVE &  N CENTRAL AVE&N LINDER AVE &  W SCHUBERT AVE,55814.72,2022,Alleys
30,Alley Resurfacing Menu,5515 W HENDERSON ST; W HENDERSON ST &  N LINDER AVE&N CENTRAL AVE &  W SCHOOL ST,21330.41,2022,Alleys
30,Alley Resurfacing Menu,5859 W DIVERSEY AVE; W DIVERSEY AVE &  N MARMORA AVE&N MONITOR AVE &  W SCHUBERT AVE,52778.38,2022,Alleys
30,Alley Resurfacing Menu,5935 W HENDERSON ST; W HENDERSON ST &  N MARMORA AVE&N AUSTIN AVE &  W SCHOOL ST,24284.76,2022,Alleys
30,Alley Resurfacing Menu,6301 W DIVERSEY AVE; W DIVERSEY AVE &  N MOBILE AVE&N MULLIGAN AVE &  W SCHUBERT AVE,13974.08,2022,Alleys
30,Alley Resurfacing Menu,W ADDISON ST &  N KARLOV AVE&N PULASKI RD &  W EDDY ST,36731.82,2022,Alleys
30,Alley Speed Hump Replacement,2841 N MENARD AVE; N MENARD AVE &  W GEORGE ST&W DIVERSEY AVE &  N MANGO AVE,0,2022,Alleys
30,Alley Speed Hump Replacement,2949 N MONITOR AVE; N MONITOR AVE &  W WELLINGTON AVE&W GEORGE ST &  N MENARD AVE,0,2022,Alleys
30,Alley Speed Hump Replacement,3422 N RIDGEWAY AVE; N RIDGEWAY AVE &  W ROSCOE ST&W CORNELIA AVE &  N HAMLIN AVE,0,2022,Alleys
30,Alley Speed Hump Replacement,3429 N TRIPP AVE; N TRIPP AVE &  W ROSCOE ST&N MILWAUKEE AVE &  N KEELER AVE,0,2022,Alleys
30,Alley Speed Hump Replacement,5415 W SCHOOL ST; W SCHOOL ST &  N LONG AVE&N LINDER AVE &  W MELROSE ST,0,2022,Alleys
30,Alley Speed Hump Replacement,5501 W PARKER AVE; W PARKER AVE &  N CENTRAL AVE&N LINDER AVE &  W SCHUBERT AVE,0,2022,Alleys
30,Alley Speed Hump Replacement,N AVERS AVE &  W GEORGE ST&W DIVERSEY AVE &  N SPRINGFIELD AVE; 2856 N AVERS AVE,0,2022,Alleys
30,Alley Speed Hump Replacement,W ADDISON ST &  N KARLOV AVE&N PULASKI RD &  W EDDY ST,0,2022,Alleys
30,Alley Speed Hump Replacement,W DRUMMOND PL &  N LINDER AVE&N CENTRAL AVE &  W WRIGHTWOOD AVE; 5501 W DRUMMOND PL,0,2022,Alleys
30,Curb & Gutter Menu,3528 N KILPATRICK AVE,15810.47,2022,Street Resurfacing
30,Curb & Gutter Menu,5346 W MELROSE ST; 5347 W MELROSE ST; 5353 W MELROSE ST; 5355 W MELROSE ST; 5319 W MELROSE ST; 5323 W MELROSE ST; 5328 W MELROSE ST; 5318 W MELROSE ST; 5340 W MELROSE ST,20639.38,2022,Street Resurfacing
30,Curb & Gutter Menu,5531 W PARKER AVE; 5515 W PARKER AVE; 5518 W PARKER AVE; 5536 W PARKER AVE; 5537 W PARKER AVE; 5529 W PARKER AVE,20715.84,2022,Street Resurfacing
30,Curb & Gutter Menu,5932 W SCHOOL ST,3311.08,2022,Street Resurfacing
30,Curb & Gutter Menu,6010 W SCHOOL ST,6420.62,2022,Street Resurfacing
30,Curb & Gutter Menu,6058 W WELLINGTON AVE,15168.13,2022,Street Resurfacing
30,Curb & Gutter Menu,6100 W WELLINGTON AVE,12453.25,2022,Street Resurfacing
30,Curb & Gutter Menu,ON N PARKSIDE AVE FROM W ALTGELD ST  (2500 N) TO W WRIGHTWOOD AVE  (2600 N),29993,2022,Street Resurfacing
30,Sidewalk Menu,2422-2424 N MARMORA AVE,5877.11,2022,Sidewalk Repair
30,Sidewalk Menu,2504-2506 N MANGO AVE; 2519 N MANGO AVE,11541.11,2022,Sidewalk Repair
30,Sidewalk Menu,2555 N MCVICKER AVE,7921.1,2022,Sidewalk Repair
30,Sidewalk Menu,2604 N MANGO AVE; 2629 N MANGO AVE; 2635 N MANGO AVE,13415.89,2022,Sidewalk Repair
30,Sidewalk Menu,2619 N MONITOR AVE,6363.27,2022,Sidewalk Repair
30,Sidewalk Menu,2720 N AUSTIN AVE,4666.9,2022,Sidewalk Repair
30,Sidewalk Menu,2900 N MELVINA AVE,5051.34,2022,Sidewalk Repair
30,Sidewalk Menu,2906-2910 N MOODY AVE,8778.85,2022,Sidewalk Repair
30,Sidewalk Menu,2918 N MANGO AVE,3963.38,2022,Sidewalk Repair
30,Sidewalk Menu,3000 N MAJOR AVE,9905.16,2022,Sidewalk Repair
30,Sidewalk Menu,3103 N MASON AVE; ON N MASON AVE FROM W BARRY AVE  (3100 N) TO W BELMONT AVE (3200 N),32726.3,2022,Sidewalk Repair
30,Sidewalk Menu,3202 N MEADE AVE,24384.44,2022,Sidewalk Repair
30,Sidewalk Menu,3254 N KENNETH AVE,5575.5,2022,Sidewalk Repair
30,Sidewalk Menu,3346 N SPRINGFIELD AVE,9115.26,2022,Sidewalk Repair
30,Sidewalk Menu,3501 N KILPATRICK AVE; 3504 N KILPATRICK AVE; 3505 N KILPATRICK AVE; 3525 N KILPATRICK AVE,16817.83,2022,Sidewalk Repair
30,Sidewalk Menu,3506 N KILDARE AVE,2045.18,2022,Sidewalk Repair
30,Sidewalk Menu,4727 W BERENICE AVE,8365.02,2022,Sidewalk Repair
30,Sidewalk Menu,4829 W WAVELAND AVE; 4834 W WAVELAND AVE,7979.87,2022,Sidewalk Repair
30,Sidewalk Menu,5908 W DIVERSEY AVE,2995.55,2022,Sidewalk Repair
30,Sidewalk Menu,ON N MOODY AVE FROM W DIVERSEY AVE  (2800 N) TO W GEORGE ST  (2900 N),47511.52,2022,Sidewalk Repair
30,Street Light Residential Staggered Piggy Back Menu,ON N MCVICKER AVE FROM W DIVERSEY AVE  (2800 N) TO W WELLINGTON AVE  (3000 N),227861.48,2022,Lighting
30,Street Resurfacing Menu,ON N MASON AVE FROM W DIVERSEY AVE  (2800 N) TO W WELLINGTON AVE  (3000 N),113652.43,2022,Street Resurfacing
30,Street Resurfacing Menu,ON W FLETCHER ST FROM N LOCKWOOD AVE  (5300 W) TO N LONG AVE  (5400 W),58491.65,2022,Street Resurfacing
30,Street Resurfacing Menu,ON W SCHOOL ST FROM N MARMORA AVE  (5900 W) TO N AUSTIN AVE  (6000 W),40796.25,2022,Street Resurfacing
30,Street Resurfacing Menu,ON W WRIGHTWOOD AVE FROM N MONITOR AVE  (5830 W) TO N AUSTIN AVE  (6000 W),68878.45,2022,Street Resurfacing
30,Street Speed Hump Menu,ON N KOLMAR AVE FROM W CORNELIA AVE  (3500 N) TO W ADDISON ST  (3600 N),4700,2022,Street Redesign
30,Street Speed Hump Menu,ON N MEADE AVE FROM W NEWPORT AVE  (3430 N) TO W CORNELIA AVE  (3500 N),2350,2022,Street Redesign
30,Street Speed Hump Menu,ON N MENARD AVE FROM W GEORGE ST  (2900 N) TO W WELLINGTON AVE  (3000 N),4700,2022,Street Redesign
30,Street Speed Hump Menu,ON N MONITOR AVE FROM W WRIGHTWOOD AVE  (2600 N) TO W SCHUBERT AVE  (2700 N),4700,2022,Street Redesign
30,Street Speed Hump Menu,ON N SPRINGFIELD AVE FROM W CORNELIA AVE  (3500 N) TO W EDDY ST  (3530 N),2350,2022,Street Redesign
30,Street Speed Hump Menu,ON W CORNELIA AVE FROM N SPRINGFIELD AVE  (3900 W) TO N HARDING AVE  (3930 W),2350,2022,Street Redesign
30,Street Speed Hump Menu,ON W PATTERSON AVE FROM N KILPATRICK AVE  (4700 W) TO N CICERO AVE  (4800 W),2350,2022,Street Redesign
31,Alley Apron Menu,ON N KENTON AVE FROM W SCHUBERT AVE  (2700 N) TO W PARKER AVE  (2740 N),12964.65,2022,Alleys
31,Alley Resurfacing Menu,N KOSTNER AVE &  W DIVERSEY AVE&W GEORGE ST &  N LOWELL AVE; 2813 N KOSTNER AVE,47565.25,2022,Alleys
31,Alley Resurfacing Menu,N LOTUS AVE &  W WELLINGTON AVE&W BARRY AVE &  N LINDER AVE; 3001 N LINDER AVE,41340.61,2022,Alleys
31,Alley Resurfacing Menu,N TRIPP AVE &  W BELDEN AVE&W FULLERTON AVE &  N KILDARE AVE; 2300 N TRIPP AVE,54030.66,2022,Alleys
31,Alley Resurfacing Menu,W ALTGELD ST &  N KOSTNER AVE&N KILBOURN AVE &  W DEMING PL,39754.31,2022,Alleys
31,Alley Resurfacing Menu,W OAKDALE AVE &  N LOCKWOOD AVE&N LONG AVE &  W WELLINGTON AVE,46872.09,2022,Alleys
31,Alley Resurfacing Menu,W WRIGHTWOOD AVE &  N LOCKWOOD AVE&N LONG AVE &  W DRUMMOND PL,40965.59,2022,Alleys
31,Alley Speed Hump Menu,W WOLFRAM ST &  N LARAMIE AVE&N LOCKWOOD AVE &  W DIVERSEY AVE; 5218 W DIVERSEY AVE,1400,2022,Alleys
31,Alley Speed Hump Replacement,2813 N KOSTNER AVE; N KOSTNER AVE &  W DIVERSEY AVE&W GEORGE ST &  N LOWELL AVE,0,2022,Alleys
31,Alley Speed Hump Replacement,N LOTUS AVE &  W WELLINGTON AVE&W BARRY AVE &  N LINDER AVE; 3001 N LINDER AVE,0,2022,Alleys
31,Alley Speed Hump Replacement,ON N KARLOV AVE FROM W NELSON ST  (3030 N) TO W BELMONT AVE  (3200 N),0,2022,Alleys
31,Alley Speed Hump Replacement,W ALTGELD ST &  N KOSTNER AVE&N KILBOURN AVE &  W DEMING PL,0,2022,Alleys
31,Alley Speed Hump Replacement,W BELDEN AVE &  N TRIPP AVE&N KILDARE AVE &  W FULLERTON AVE,0,2022,Alleys
31,Alley Speed Hump Replacement,W OAKDALE AVE &  N LOCKWOOD AVE&N LONG AVE &  W WELLINGTON AVE,0,2022,Alleys
31,Alley Speed Hump Replacement,W WRIGHTWOOD AVE &  N LOCKWOOD AVE&N LONG AVE &  W DRUMMOND PL,0,2022,Alleys
31,Arterial Street Bump Outs Menu,N LARAMIE AVE &  W CORNELIA AVE,80708.23,2022,Pedestrian Infrastructure
31,Floodlight Menu,2300 N LOCKWOOD AVE; 2314 N LOCKWOOD AVE,1900,2022,Lighting
