ward,item,location,cost,year,category
29,Sidewalk Menu,1002 S MASON AVE; ON S MASON AVE FROM W ARTHINGTON ST (1000 S) TO W FILLMORE ST (1100 S),33588.08,2024,Sidewalk Repair
29,Sidewalk Menu,1600 N NEW ENGLAND AVE,24412.51,2024,Sidewalk Repair
29,Sidewalk Menu,1645 N NORMANDY AVE,5926.38,2024,Sidewalk Repair
29,Sidewalk Menu,1700 N NARRAGANSETT AVE,11691.43,2024,Sidewalk Repair
29,Sidewalk Menu,1755 N NEW ENGLAND AVE,12601.72,2024,Sidewalk Repair
29,Sidewalk Menu,1852 N NORMANDY AVE,7885.31,2024,Sidewalk Repair
29,Sidewalk Menu,1958 N NATOMA AVE,6421.72,2024,Sidewalk Repair
29,Sidewalk Menu,2231 N NORDICA AVE,10453.01,2024,Sidewalk Repair
29,Sidewalk Menu,5074 W FLOURNOY ST,14299.65,2024,Sidewalk Repair
29,Sidewalk Menu,5444 W JACKSON BLVD,1327.93,2024,Sidewalk Repair
29,Sidewalk Menu,5801 W MADISON ST,861.92,2024,Sidewalk Repair
29,Sidewalk Menu,5825 W ARTHINGTON ST,28791.88,2024,Sidewalk Repair
29,Sidewalk Menu,7035 W SCHOOL ST,6285.12,2024,Sidewalk Repair
29,Sidewalk Menu,7135 W WRIGHTWOOD AVE,37000.45,2024,Sidewalk Repair
29,Sidewalk Menu,N NEWLAND AVE & W PALMER ST,7871.35,2024,Sidewalk Repair
29,Street Resurfacing Menu,ON N OCONTO AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),59938.53,2024,Street Resurfacing
29,Street Resurfacing Menu,ON N OCTAVIA AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),57345.43,2024,Street Resurfacing
29,Street Resurfacing Menu,ON N OSCEOLA AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),56487.68,2024,Street Resurfacing
29,Street Resurfacing Menu,ON N PARKSIDE AVE FROM W IOWA ST (900 N) TO W AUGUSTA BLVD (1000 N),52471.75,2024,Street Resurfacing
29,Street Resurfacing Menu,ON N PARKSIDE AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N),48531.25,2024,Street Resurfacing
29,Street Resurfacing Menu,ON S LOTUS AVE FROM W VAN BUREN ST (400 S) TO W CONGRESS PKWY (500 S),34234.55,2024,Street Resurfacing
29,Street Resurfacing Menu,ON W VAN BUREN ST FROM S LAVERGNE AVE (5000 W) TO S LEAMINGTON AVE (5100 W),99377.86,2024,Street Resurfacing
29,Street Speed Hump Menu,ON N MASON AVE FROM W HIRSCH ST (1400 N) TO W NORTH AVE (1600 N),9760.0,2024,Street Resurfacing
29,Street Speed Hump Menu,ON N NORMANDY AVE FROM W BLOOMINGDALE AVE (1800 N) TO W CORTLAND ST (1900 N),4880.0,2024,Street Resurfacing
29,Street Speed Hump Menu,ON N OCTAVIA AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),0.0,2024,Street Resurfacing
29,Street Speed Hump Menu,ON N PARKSIDE AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),4880.0,2024,Street Resurfacing
29,Street Speed Hump Menu,ON S LOTUS AVE FROM W JACKSON BLVD (300 S) TO W GLADYS AVE (330 S),2440.0,2024,Street Resurfacing
29,Street Speed Hump Replacement,ON N OCONTO AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N),0.0,2024,Street Resurfacing
29,Street Speed Hump Replacement,ON N PARKSIDE AVE FROM W AUGUSTA BLVD (1000 N) TO W IOWA ST (900 N),0.0,2024,Street Resurfacing
29,Street Speed Hump Replacement,ON N WALLER AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AVE (1600 N),0.0,2024,Street Resurfacing
30,ADA - Alley Resurfacing Menu,N AVERS AVE & W ROSCOE ST&W CORNELIA AVE & N HAMLIN AVE; 3401 N AVERS AVE,7245.0,2024,Alleys
30,Alley Apron Menu,2616 N MASON AVE,14614.74,2024,Alleys
30,Alley Apron Menu,5159 W GRACE ST,47528.16,2024,Alleys
30,Alley Apron Menu,6200 W MELROSE ST,28106.51,2024,Alleys
30,Alley Resurfacing Menu,3401 N AVERS AVE; N AVERS AVE & W ROSCOE ST&W CORNELIA AVE & N HAMLIN AVE,35207.63,2024,Alleys
30,Alley Resurfacing Menu,5300 W PATTERSON AVE; W PATTERSON AVE & N LOCKWOOD AVE&N LONG AVE & W WAVELAND AVE,40555.74,2024,Alleys
30,Alley Resurfacing Menu,5701 W CORNELIA AVE; W CORNELIA AVE & N MAJOR AVE&N MENARD AVE & W NEWPORT AVE,48756.33,2024,Alleys
30,Alley Resurfacing Menu,N KENNETH AVE & W SCHOOL ST&W ROSCOE ST & N KILBOURN AVE; 3300 N KENNETH AVE,43177.63,2024,Alleys
30,Alley Resurfacing Menu,N NARRAGANSETT AVE & W WELLINGTON AVE&W BARRY AVE & N MELVINA AVE; 3001 N NARRAGANSETT AVE,20408.62,2024,Alleys
30,Alley Resurfacing Menu,N TRIPP AVE & W ADDISON ST&W WAVELAND AVE & N MILWAUKEE AVE; 3600 N TRIPP AVE,31404.55,2024,Alleys
30,Alley Resurfacing Menu,W ROSCOE ST & N LINDER AVE&N CENTRAL AVE & W HENDERSON ST; 5501 W ROSCOE ST,34078.6,2024,Alleys
30,Alley Speed Hump Menu,3600 N TRIPP AVE; N TRIPP AVE & W ADDISON ST&W WAVELAND AVE & N MILWAUKEE AVE,0.0,2024,Alleys
30,Alley Speed Hump Menu,N MILWAUKEE AVE & N KEELER AVE; W ADDISON ST & N MILWAUKEE AVE,4350.0,2024,Alleys
30,Alley Speed Hump Menu,W ROSCOE ST & N LINDER AVE&N CENTRAL AVE & W HENDERSON ST; 5501 W ROSCOE ST,0.0,2024,Alleys
30,Alley Speed Hump Replacement,3300 N KENNETH AVE; N KENNETH AVE & W SCHOOL ST&W ROSCOE ST & N KILBOURN AVE,0.0,2024,Alleys
30,Alley Speed Hump Replacement,3401 N AVERS AVE; N AVERS AVE & W ROSCOE ST&W CORNELIA AVE & N HAMLIN AVE,0.0,2024,Alleys
30,Alley Speed Hump Replacement,5701 W CORNELIA AVE; W CORNELIA AVE & N MAJOR AVE&N MENARD AVE & W NEWPORT AVE,0.0,2024,Alleys
30,Alley Speed Hump Replacement,N NARRAGANSETT AVE & W WELLINGTON AVE&W BARRY AVE & N MELVINA AVE; 3001 N NARRAGANSETT AVE,0.0,2024,Alleys
30,Curb & Gutter Menu,2718 N MANGO AVE,5687.76,2024,Street Resurfacing
30,Curb & Gutter Menu,6156 W BELMONT AVE,48251.14,2024,Street Resurfacing
30,Miscellaneous CDOT Projects,3425 N MAJOR AVE,3700.0,2024,Misc. CDOT
30,Miscellaneous CDOT Projects,3638 N PULASKI RD,3700.0,2024,Misc. CDOT
30,Miscellaneous CDOT Projects,N PULASKI RD & W ADDISON ST; N MARMORA AVE & W ADDISON ST,7400.0,2024,Misc. CDOT
30,Miscellaneous CDOT Projects,W ROSCOE ST & N KENTON AVE,7400.0,2024,Misc. CDOT
30,Pavement Markings Menu,ON N LONG AVE FROM W GRACE ST (3800 N) TO W IRVING PARK RD (4000 N),175000.0,2024,Street Redesign
30,Playground Improvements at William Gray Elementary 30th Ward 2024 Menu,3730 N LARAMIE AVE,150000.0,2024,Parks
30,Sidewalk Menu,2437 N MANGO AVE,7668.56,2024,Sidewalk Repair
30,Sidewalk Menu,2559 N MCVICKER AVE,13781.19,2024,Sidewalk Repair
30,Sidewalk Menu,2625 N PARKSIDE AVE,3835.38,2024,Sidewalk Repair
30,Sidewalk Menu,2643 N PARKSIDE AVE,7411.16,2024,Sidewalk Repair
30,Sidewalk Menu,3036 N MARMORA AVE; ON N MARMORA AVE FROM W WELLINGTON AVE (3000 N) TO W BARRY AVE (3100 N),4920.49,2024,Sidewalk Repair
30,Sidewalk Menu,3104 N MENARD AVE,1214.92,2024,Sidewalk Repair
30,Sidewalk Menu,3359 N AUSTIN AVE,31263.66,2024,Sidewalk Repair
30,Sidewalk Menu,3412 N HAMLIN AVE,13174.07,2024,Sidewalk Repair
30,Sidewalk Menu,3438 N KILBOURN AVE,3896.16,2024,Sidewalk Repair
30,Sidewalk Menu,3456 N KILDARE AVE,16281.76,2024,Sidewalk Repair
30,Sidewalk Menu,3634 N HAMLIN AVE; 3614 N HAMLIN AVE,16129.99,2024,Sidewalk Repair
30,Sidewalk Menu,4926 W WARWICK AVE,3705.58,2024,Sidewalk Repair
30,Sidewalk Menu,5100 W GRACE ST,19042.25,2024,Sidewalk Repair
30,Sidewalk Menu,5215 W MELROSE ST,3705.58,2024,Sidewalk Repair
30,Sidewalk Menu,5340-5350 W HENDERSON ST,8007.56,2024,Sidewalk Repair
30,Sidewalk Menu,5412-5414 W SCHOOL ST,12216.0,2024,Sidewalk Repair
30,Sidewalk Menu,5442 W DAKIN ST; 5458 W DAKIN ST,21910.77,2024,Sidewalk Repair
30,Sidewalk Menu,5700 W SCHOOL ST,11520.4,2024,Sidewalk Repair
30,Sidewalk Menu,5722 W HENDERSON ST,3214.71,2024,Sidewalk Repair
30,Sidewalk Menu,5908 W HENDERSON ST,3721.8,2024,Sidewalk Repair
30,Sidewalk Menu,6032 W EDDY ST,11308.58,2024,Sidewalk Repair
30,Sidewalk Menu,6115 W ADDISON ST,4607.9,2024,Sidewalk Repair
30,Sidewalk Menu,6236 W NEWPORT AVE,2961.86,2024,Sidewalk Repair
30,Sidewalk Menu,6314 W FLETCHER ST,8254.94,2024,Sidewalk Repair
30,Sidewalk Menu,ON N HARDING AVE FROM W WAVELAND AVE (3700 N) TO N AVONDALE AVE (3800 N),22867.22,2024,Sidewalk Repair
30,Sidewalk Menu,ON N PARKSIDE AVE FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST (2500 N),28386.61,2024,Sidewalk Repair
30,Sidewalk Menu,ON W HENDERSON ST FROM N MOBILE AVE (6300 W) TO N NARRAGANSETT AVE (6400 W); 6300 W HENDERSON ST,11796.11,2024,Sidewalk Repair
30,Speed Indicator Signs,ON W ADDISON ST FROM N HAMLIN AVE (3800 W) TO N HARDING AVE (3930 W),28000.0,2024,Traffic Signals
30,Street Bump Outs Menu,W GRACE ST & N LECLAIRE AVE,15430.6,2024,Pedestrian Infrastructure
30,Street Resurfacing Menu,ON N KENNETH AVE FROM W GRACE ST (3800 N) TO N MILWAUKEE AVE (3742 N),30521.94,2024,Street Resurfacing
30,Street Resurfacing Menu,ON N MASON AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),60959.81,2024,Street Resurfacing
30,Street Resurfacing Menu,ON N MEADE AVE FROM W HENDERSON ST (3330 N) TO W ROSCOE ST (3400 N),27155.44,2024,Street Resurfacing
30,Street Resurfacing Menu,ON W ROSCOE ST FROM N CENTRAL PARK AVE (3600 W) TO N LAWNDALE AVE (3700 W),19109.31,2024,Street Resurfacing
30,Street Speed Hump Menu,ON N LONG AVE FROM W GRACE ST (3800 N) TO W IRVING PARK RD (4000 N),7320.0,2024,Street Resurfacing
30,Street Speed Hump Menu,ON W GRACE ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W),4880.0,2024,Street Resurfacing
30,Street Speed Hump Menu,ON W SCHUBERT AVE FROM N AUSTIN AVE (6000 W) TO N MELVINA AVE (6200 W),9760.0,2024,Street Resurfacing
30,Street Speed Hump Menu,ON W WARWICK AVE FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W),4880.0,2024,Street Resurfacing
30,Street Speed Hump Replacement,ON N MASON AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),0.0,2024,Street Resurfacing
30,Street Speed Hump Replacement,ON W ROSCOE ST FROM N CENTRAL PARK AVE (3600 W) TO N LAWNDALE AVE (3700 W),0.0,2024,Street Resurfacing
31,Alley Apron Menu,2455 N LOWELL AVE,15919.19,2024,Alleys
31,Alley Apron Menu,5400 W SCHUBERT AVE; ON N LONG AVE FROM W SCHUBERT AVE (2700 N) TO W PARKER AVE (2730 N),20676.74,2024,Alleys
31,Alley Apron Menu,ON N KENTON AVE FROM W SCHUBERT AVE (2700 N) TO W PARKER AVE (2740 N),1740.5,2024,Alleys
31,Alley Resurfacing Menu,2305 N TRIPP AVE; N TRIPP AVE & W BELDEN AVE&W FULLERTON AVE & N KEELER AVE,34109.5,2024,Alleys
31,Alley Resurfacing Menu,2800-2858 N KILPATRICK AVE; N KILPATRICK AVE & W DIVERSEY AVE&W GEORGE ST & N KEATING AVE,37432.47,2024,Alleys
31,Alley Resurfacing Menu,N AVERS AVE & W GEORGE ST&W WELLINGTON AVE & N SPRINGFIELD AVE; 2918 N AVERS AVE,42452.63,2024,Alleys
31,Alley Resurfacing Menu,N HAMLIN AVE & W DIVERSEY AVE&W GEORGE ST & N AVERS AVE; 2800 N HAMLIN AVE,34187.91,2024,Alleys
31,Alley Resurfacing Menu,N KOSTNER AVE & W BELDEN AVE&W FULLERTON AVE & N KENNETH AVE; 2300-2358 N KOSTNER AVE,53543.59,2024,Alleys
31,Alley Resurfacing Menu,N LINDER AVE & W BARRY AVE&W BELMONT AVE & N LUNA AVE; 3134 N LINDER AVE,57684.25,2024,Alleys
31,Alley Resurfacing Menu,N SPRINGFIELD AVE & W GEORGE ST&W WELLINGTON AVE & N HARDING AVE; 2900-2958 N SPRINGFIELD AVE,40522.52,2024,Alleys
31,Alley Resurfacing Menu,W FULLERTON AVE & N LAVERGNE AVE&N LECLAIRE AVE & W BELDEN AVE; 5001-5059 W FULLERTON AVE,34171.31,2024,Alleys
31,Alley Resurfacing Menu,W FULLERTON AVE & N LAVERGNE AVE&N LECLAIRE AVE & W MONTANA ST; 5000-5038 W FULLERTON AVE,34822.54,2024,Alleys
31,Alley Resurfacing Menu,W MONTANA ST & N LAVERGNE AVE&N LECLAIRE AVE & W ALTGELD ST; 5000-5058 W MONTANA ST,50284.74,2024,Alleys
31,Alley Resurfacing Menu,W SCHOOL ST & N LARAMIE AVE&N LOCKWOOD AVE & W HENDERSON ST,33248.94,2024,Alleys
31,Alley Resurfacing Menu,W SCHUBERT AVE & N LECLAIRE AVE&N LARAMIE AVE & W PARKER AVE,43610.24,2024,Alleys
31,Alley Resurfacing Menu,W WELLINGTON AVE & N LOCKWOOD AVE&N LONG AVE & W NELSON ST,43039.74,2024,Alleys
31,Alley Resurfacing Menu,W WELLINGTON AVE & N PULASKI RD&N KARLOV AVE & W NELSON ST,56417.33,2024,Alleys
31,Alley Speed Hump Replacement,2305 N TRIPP AVE; N TRIPP AVE & W BELDEN AVE&W FULLERTON AVE & N KEELER AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,2800-2858 N KILPATRICK AVE; N KILPATRICK AVE & W DIVERSEY AVE&W GEORGE ST & N KEATING AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,N AVERS AVE & W GEORGE ST&W WELLINGTON AVE & N SPRINGFIELD AVE; 2918 N AVERS AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,N HAMLIN AVE & W DIVERSEY AVE&W GEORGE ST & N AVERS AVE; 2800 N HAMLIN AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,N KOSTNER AVE & W BELDEN AVE&W FULLERTON AVE & N KENNETH AVE; 2300-2358 N KOSTNER AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,N LINDER AVE & W BARRY AVE&W BELMONT AVE & N LUNA AVE; 3134 N LINDER AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,N SPRINGFIELD AVE & W GEORGE ST&W WELLINGTON AVE & N HARDING AVE; 2900-2958 N SPRINGFIELD AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,W FULLERTON AVE & N LAVERGNE AVE&N LECLAIRE AVE & W BELDEN AVE; 5001-5059 W FULLERTON AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,W FULLERTON AVE & N LAVERGNE AVE&N LECLAIRE AVE & W MONTANA ST; 5000-5038 W FULLERTON AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,W MONTANA ST & N LAVERGNE AVE&N LECLAIRE AVE & W ALTGELD ST; 5000-5058 W MONTANA ST,0.0,2024,Alleys
31,Alley Speed Hump Replacement,W SCHUBERT AVE & N LECLAIRE AVE&N LARAMIE AVE & W PARKER AVE,0.0,2024,Alleys
31,Alley Speed Hump Replacement,W WELLINGTON AVE & N LOCKWOOD AVE&N LONG AVE & W NELSON ST,0.0,2024,Alleys
31,Alley Speed Hump Replacement,W WELLINGTON AVE & N PULASKI RD&N KARLOV AVE & W NELSON ST,0.0,2024,Alleys
31,Sidewalk Menu,2827 N PULASKI RD,52113.67,2024,Sidewalk Repair
31,Sidewalk Menu,3043 N KOSTNER AVE,189.28,2024,Sidewalk Repair
31,Sidewalk Menu,5301 W WRIGHTWOOD AVE; N LOCKWOOD AVE & W WRIGHTWOOD AVE,6944.62,2024,Sidewalk Repair
31,Speed Indicator Signs,3118 N KOSTNER AVE; 2831 N KOSTNER AVE; ON N KOSTNER AVE FROM W DIVERSEY AVE (2800 N) TO W BELMONT AVE (3200 N); 2935 N KOSTNER AVE,46500.0,2024,Traffic Signals
31,Street Light Upgrade Menu,4911 W ALTGELD ST; 4919 W ALTGELD ST; 4937 W ALTGELD ST; 4959 W ALTGELD ST,2000.0,2024,Lighting
31,Street Light Upgrade Menu,5041 W WRIGHTWOOD AVE; 5019 W WRIGHTWOOD AVE,1000.0,2024,Lighting
31,Street Light Upgrade Menu,5053 W FULLERTON AVE; 5052 W FULLERTON AVE,1000.0,2024,Lighting
31,Street Light Upgrade Menu,5109 W FULLERTON AVE; 5141 W FULLERTON AVE,1000.0,2024,Lighting
31,Street Light Upgrade Menu,5136 W BELDEN AVE,500.0,2024,Lighting
31,Street Resurfacing Menu,4560 W WELLINGTON AVE,34768.65,2024,Street Resurfacing
31,Street Resurfacing Menu,ON N KEATING AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON AVE (2400 N),66213.01,2024,Street Resurfacing
31,Street Resurfacing Menu,ON N KENTON AVE FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST (2500 N); 2400-2458 N KENTON AVE,42691.06,2024,Street Resurfacing
31,Street Resurfacing Menu,ON N KILPATRICK AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),51665.29,2024,Street Resurfacing
31,Street Resurfacing Menu,ON N KILPATRICK AVE FROM W FULLERTON AVE (2400 N) TO W MONTANA ST (2430 N),27362.24,2024,Street Resurfacing
31,Street Resurfacing Menu,ON N KNOX AVE FROM W WELLINGTON AVE (3000 N) TO W BARRY AVE (3100 N),58589.76,2024,Street Resurfacing
31,Street Resurfacing Menu,ON W GEORGE ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W),57961.98,2024,Street Resurfacing
31,Street Resurfacing Menu,ON W GEORGE ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W),60835.16,2024,Street Resurfacing
31,Street Resurfacing Menu,ON W MEDILL AVE FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W),55348.81,2024,Street Resurfacing
31,Street Resurfacing Menu,ON W OAKDALE AVE FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE (5000 W),94273.96,2024,Street Resurfacing
31,Street Resurfacing Menu,ON W PARKER AVE FROM N KOSTNER AVE (4400 W) TO N KENTON AVE (4600 W),77313.05,2024,Street Resurfacing
31,Street Resurfacing Menu,ON W PARKER AVE FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W),63681.01,2024,Street Resurfacing
31,Street Resurfacing Menu,ON W WELLINGTON AVE FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W),63898.08,2024,Street Resurfacing
31,Street Speed Hump Replacement,4560 W WELLINGTON AVE,0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON N KENTON AVE FROM W FULLERTON AVE (2400 N) TO W ALTGELD ST (2500 N); 2400-2458 N KENTON AVE,0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON N KILPATRICK AVE FROM W BARRY AVE (3100 N) TO W BELMONT AVE (3200 N),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON N KILPATRICK AVE FROM W FULLERTON AVE (2400 N) TO W MONTANA ST (2430 N),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON W GEORGE ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON W GEORGE ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON W MEDILL AVE FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5200 W),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON W OAKDALE AVE FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE (5000 W),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON W PARKER AVE FROM N KOSTNER AVE (4400 W) TO N KENTON AVE (4600 W),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON W PARKER AVE FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W),0.0,2024,Street Resurfacing
31,Street Speed Hump Replacement,ON W WELLINGTON AVE FROM N LAVERGNE AVE (5000 W) TO N LECLAIRE AVE (5100 W),0.0,2024,Street Resurfacing
32,2 In-Road State Law Stop For Pedestrians Signs Menu,W FULLERTON AVE & N LAKEWOOD AVE,350.0,2024,Pedestrian Infrastructure
32,Alley Apron Menu,1743 W TERRA COTTA PL,28470.23,2024,Alleys
32,Alley Apron Menu,1915 N WOLCOTT AVE,22030.27,2024,Alleys
32,Alley Apron Menu,2114 W LYNDALE ST,24907.89,2024,Alleys
32,Alley Apron Menu,2145 W BARRY AVE,45147.75,2024,Alleys
32,Alley Apron Menu,3106 N WOLCOTT AVE,21060.55,2024,Alleys
32,Alley Resurfacing Menu,W CHARLESTON ST & N LEAVITT ST&N OAKLEY AVE & W DICKENS AVE,44189.25,2024,Alleys
32,Alley Resurfacing Menu,W DICKENS AVE & N DAMEN AVE&N HOYNE AVE & W MCLEAN AVE,64822.26,2024,Alleys
32,Alley Resurfacing Menu,W DIVERSEY PKWY & N LAKEWOOD AVE&N WAYNE AVE & W SCHUBERT AVE,29324.57,2024,Alleys
32,Alley Resurfacing Menu,W SHAKESPEARE AVE & N DAMEN AVE&N HOYNE AVE & W CHARLESTON ST,58815.6,2024,Alleys
32,Alley Resurfacing Menu,W WABANSIA AVE & N ASHLAND AVE&N BOSWORTH AVE & W NORTH AVE,27853.32,2024,Alleys
32,Alley Speed Hump Replacement,W CHARLESTON ST & N LEAVITT ST&N OAKLEY AVE & W DICKENS AVE,0.0,2024,Alleys
32,Alley Speed Hump Replacement,W DICKENS AVE & N DAMEN AVE&N HOYNE AVE & W MCLEAN AVE,0.0,2024,Alleys
32,Alley Speed Hump Replacement,W WABANSIA AVE & N ASHLAND AVE&N BOSWORTH AVE & W NORTH AVE,0.0,2024,Alleys
32,Curb & Gutter Menu,1621 N HERMITAGE AVE,21453.52,2024,Street Resurfacing
32,Curb & Gutter Menu,2058 N HOYNE AVE,33295.74,2024,Street Resurfacing
32,Curb & Gutter Menu,2636 N BOSWORTH AVE,74527.95,2024,Street Resurfacing
32,Curb & Gutter Menu,3222 N RAVENSWOOD AVE W,4218.43,2024,Street Resurfacing
32,Pavement Markings Menu,2214 W BARRY AVE,3000.0,2024,Street Redesign
32,Sidewalk Menu,1918 W ROSCOE ST,4070.11,2024,Sidewalk Repair
32,Sidewalk Menu,3235 N WESTERN AVE,7262.03,2024,Sidewalk Repair
32,Street Bump Outs Menu,N OAKLEY AVE & W WABANSIA AVE,16000.0,2024,Pedestrian Infrastructure
32,Street Resurfacing Menu,ON N GREENVIEW AVE FROM W OAKDALE AVE (2930 N) TO W WELLINGTON AVE (3000 N),34493.98,2024,Street Resurfacing
32,Street Resurfacing Menu,ON N PAULINA ST FROM W BLOOMINGDALE AVE (1799 N) TO W CORTLAND ST (1900 N),65324.89,2024,Street Resurfacing
32,Street Resurfacing Menu,ON W CHARLESTON ST FROM N HOYNE AVE (2100 W) TO N LEAVITT ST (2200 W),62094.65,2024,Street Resurfacing
32,Street Resurfacing Menu,ON W DICKENS AVE FROM N HOYNE AVE (2100 W) TO N LEAVITT ST (2200 W),59834.11,2024,Street Resurfacing
32,Street Speed Hump Menu,ON N OAKLEY AVE FROM N WILMOT AVE (1910 N) TO W ARMITAGE AVE (2000 N),2440.0,2024,Street Resurfacing
32,Street Speed Hump Menu,ON N OAKLEY AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N),4880.0,2024,Street Resurfacing
32,Street Speed Hump Menu,ON W MELROSE ST FROM N SOUTHPORT AVE (1400 W) TO N GREENVIEW AVE (1500 W),4880.0,2024,Street Resurfacing
32,Street Speed Hump Menu,ON W WELLINGTON AVE FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W),4880.0,2024,Street Resurfacing
32,Street Speed Hump Menu,ON W WOLFRAM ST FROM N GREENVIEW AVE (1500 W) TO N ASHLAND AVE (1600 W),4880.0,2024,Street Resurfacing
32,Street Speed Hump Replacement,ON N GREENVIEW AVE FROM W OAKDALE AVE (2930 N) TO W WELLINGTON AVE (3000 N),0.0,2024,Street Resurfacing
33,Alley Resurfacing Menu,3746 W EASTWOOD AVE; W LELAND AVE & N HAMLIN AVE&N LAWNDALE AVE & W LELAND AVE,14615.94,2024,Alleys
33,Alley Resurfacing Menu,4011 N FRANCISCO AVE; N FRANCISCO AVE & W IRVING PARK RD&W BELLE PLAINE AVE & N MOZART ST,33061.21,2024,Alleys
33,Alley Resurfacing Menu,N BERNARD ST & W AINSLIE ST&W AINSLIE ST & N KIMBALL AVE,33527.04,2024,Alleys
33,Alley Resurfacing Menu,N BERNARD ST & W LAWRENCE AVE&W AINSLIE ST & N ST LOUIS AVE,38131.22,2024,Alleys
33,Alley Resurfacing Menu,N KEDZIE AVE & W MONTROSE AVE&W SUNNYSIDE AVE & N SAWYER AVE,27791.51,2024,Alleys
33,Alley Resurfacing Menu,N KEDZIE AVE & W SUNNYSIDE AVE&W WILSON AVE & N SAWYER AVE,33372.54,2024,Alleys
33,Alley Resurfacing Menu,N MONTICELLO AVE & W BERTEAU AVE&W CULLOM AVE & N CENTRAL PARK AVE,48093.13,2024,Alleys
33,Alley Resurfacing Menu,W GUNNISON ST & N SACRAMENTO AVE&N ALBANY AVE & W LAWRENCE AVE,18939.68,2024,Alleys
33,Alley Speed Hump Replacement,4011 N FRANCISCO AVE; N FRANCISCO AVE & W IRVING PARK RD&W BELLE PLAINE AVE & N MOZART ST,0.0,2024,Alleys
33,Alley Speed Hump Replacement,N KEDZIE AVE & W MONTROSE AVE&W SUNNYSIDE AVE & N SAWYER AVE,0.0,2024,Alleys
33,Alley Speed Hump Replacement,N MONTICELLO AVE & W BERTEAU AVE&W CULLOM AVE & N CENTRAL PARK AVE,0.0,2024,Alleys
33,Alley Speed Hump Replacement,W GUNNISON ST & N SACRAMENTO AVE&N ALBANY AVE & W LAWRENCE AVE,0.0,2024,Alleys
33,Carl Von Linne Elementary School - Turf Field Renovations,3221 N SACRAMENTO AVE,40000.0,2024,Schools
33,Concrete Alley Menu,N ALBANY AVE & W LAWRENCE AVE&W LELAND AVE & N WHIPPLE ST,115000.0,2024,Alleys
33,Curb & Gutter Menu,4024 N FRANCISCO AVE,4165.39,2024,Street Resurfacing
33,Curb & Gutter Menu,4146 N ST LOUIS AVE,52520.8,2024,Street Resurfacing
33,Curb & Gutter Menu,4225 N FRANCISCO AVE,6852.14,2024,Street Resurfacing
