ward,year,item,location,cost,category
15,2024,Speed Indicator Signs,ON W 47TH ST FROM S NORMAL AVE  (500 W) TO S UNION AVE  (700 W),4555.35,Traffic Signals
15,2024,Street Light Upgrade Menu,6336 S CALIFORNIA AVE,500.0,Lighting
15,2024,Street Resurfacing Menu,ON S PAULINA ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),38992.58,Street Resurfacing
15,2024,Street Resurfacing Menu,ON S WOOD ST FROM W 46TH ST  (4600 S) TO W 47TH ST  (4700 S),78096.21,Street Resurfacing
15,2024,Street Speed Hump Menu,ON S FAIRFIELD AVE FROM W 57TH ST  (5700 S) TO W 58TH ST  (5800 S),4880.0,Street Resurfacing
15,2024,Street Speed Hump Replacement,ON S PAULINA ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),0.0,Street Resurfacing
15,2024,Street Speed Hump Replacement,ON S WOOD ST FROM W 46TH ST  (4600 S) TO W 47TH ST  (4700 S),0.0,Street Resurfacing
16,2024,Alley Apron Menu,5701 S JUSTINE ST; 5759 S JUSTINE ST,59245.84,Alleys
16,2024,Alley Resurfacing Menu,W 57TH ST &  S JUSTINE ST&S LAFLIN ST &  W 58TH ST,30807.8,Alleys
16,2024,Alley Resurfacing Menu,W 61ST ST &  S CALIFORNIA AVE&S MOZART ST &  W 62ND ST,6693.86,Alleys
16,2024,Alley Resurfacing Menu,W 63RD ST &  S TALMAN AVE&S ROCKWELL ST &  W 64TH ST,48582.89,Alleys
16,2024,Alley Resurfacing Menu,W 65TH ST &  S TALMAN AVE&S WASHTENAW AVE &  W 66TH ST,35797.06,Alleys
16,2024,Alley Resurfacing Menu,W GARFIELD BLVD &  S ASHLAND AVE&S JUSTINE ST &  W 56TH ST,41435.24,Alleys
16,2024,Alley Speed Hump Replacement,W 63RD ST &  S TALMAN AVE&S ROCKWELL ST &  W 64TH ST,0.0,Alleys
16,2024,Miscellaneous CDOT Projects,5701 S ASHLAND AVE,862.0,Misc. CDOT
16,2024,Sidewalk Menu,6400 S HOYNE AVE,16137.44,Sidewalk Repair
16,2024,Sidewalk Menu,6458 S ARTESIAN AVE,6240.65,Sidewalk Repair
16,2024,Sidewalk Menu,ON W 54TH ST FROM S HERMITAGE AVE  (1730 W) TO S WOOD ST  (1800 W),10750.15,Sidewalk Repair
16,2024,Street Light Residential Staggered Piggy Back Menu,ON S JUSTINE ST FROM W 61ST ST  (6100 S) TO W 63RD ST  (6300 S),336000.0,Lighting
16,2024,Street Resurfacing Menu,ON S ABERDEEN ST FROM W 53RD ST  (5300 S) TO W 57TH ST  (5700 S),202940.84,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S ABERDEEN ST FROM W 59TH ST  (5900 S) TO W 60TH ST  (6000 S),54747.51,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S CARPENTER ST FROM W MARQUETTE RD  (6700 S) TO W 68TH ST  (6800 S),61367.68,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S PEORIA ST FROM W 68TH ST  (6800 S) TO W 69TH ST  (6900 S),57227.99,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S TALMAN AVE FROM W 62ND ST  (6200 S) TO W 63RD ST  (6300 S),51441.69,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S WOLCOTT AVE FROM W 51ST ST  (5100 S) TO W 52ND ST  (5200 S),58374.37,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S WOLCOTT AVE FROM W 53RD ST  (5300 S) TO W GARFIELD BLVD  (5500 S),115708.06,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S WOLCOTT AVE FROM W 60TH ST  (6000 S) TO W 61ST ST  (6100 S),58607.89,Street Resurfacing
16,2024,Street Resurfacing Menu,ON S WOOD ST FROM W 51ST ST  (5100 S) TO W 53RD ST  (5300 S),140702.39,Street Resurfacing
16,2024,Street Resurfacing Menu,ON W 51ST PL FROM 2148 W TO S DAMEN AVE  (2000 W),84819.6,Street Resurfacing
16,2024,Street Speed Hump Menu,ON S CAMPBELL AVE FROM W 63RD ST  (6300 S) TO W 64TH ST  (6400 S),4880.0,Street Resurfacing
16,2024,Street Speed Hump Menu,ON S JUSTINE ST FROM W GARFIELD BLVD  (5500 S) TO W 56TH ST  (5600 S),2440.0,Street Resurfacing
16,2024,Street Speed Hump Menu,ON S MORGAN ST FROM W 59TH ST  (5900 S) TO W 60TH ST  (6000 S),4880.0,Street Resurfacing
16,2024,Street Speed Hump Replacement,ON S ABERDEEN ST FROM W 53RD ST  (5300 S) TO W 57TH ST  (5700 S),0.0,Street Resurfacing
16,2024,Street Speed Hump Replacement,ON S CARPENTER ST FROM W MARQUETTE RD  (6700 S) TO W 68TH ST  (6800 S),0.0,Street Resurfacing
16,2024,Street Speed Hump Replacement,ON S PEORIA ST FROM W 68TH ST  (6800 S) TO W 69TH ST  (6900 S),0.0,Street Resurfacing
16,2024,Street Speed Hump Replacement,ON S WOLCOTT AVE FROM W 53RD ST  (5300 S) TO W GARFIELD BLVD  (5500 S),0.0,Street Resurfacing
16,2024,Street Speed Hump Replacement,ON S WOLCOTT AVE FROM W 60TH ST  (6000 S) TO W 61ST ST  (6100 S),0.0,Street Resurfacing
17,2024,Alley Apron Menu,1400 W 73RD ST,6997.61,Alleys
17,2024,Alley Resurfacing Menu,S RACINE AVE &  W 79TH ST&W 80TH ST &  S ELIZABETH ST,40772.04,Alleys
17,2024,Concrete Alley Menu,S BISHOP ST &  W 76TH ST&W 77TH ST &  S LAFLIN ST,10522.05,Alleys
17,2024,Curb & Gutter Menu,7758 S WOLCOTT AVE,7283.31,Street Resurfacing
17,2024,Diagonal Parking Menu,ON S GREEN ST FROM 7914 S TO W 79TH ST  (7900 S),3467.1,Street Redesign
17,2024,Miscellaneous CDOT Projects,2433 W 71ST ST,660.0,Misc. CDOT
17,2024,Miscellaneous CDOT Projects,7958 S CARPENTER ST,660.0,Misc. CDOT
17,2024,Sidewalk Menu,1444 W 71ST PL,30640.92,Sidewalk Repair
17,2024,Sidewalk Menu,1754 W 79TH ST,25973.42,Sidewalk Repair
17,2024,Sidewalk Menu,3459 W 73RD ST,27697.96,Sidewalk Repair
17,2024,Sidewalk Menu,518 W WINNECONNA PKWY,17633.33,Sidewalk Repair
17,2024,Sidewalk Menu,7201 S CHRISTIANA AVE,25166.88,Sidewalk Repair
17,2024,Sidewalk Menu,ON S ELIZABETH ST FROM W 82ND ST  (8200 S) TO W 83RD ST  (8300 S),56764.21,Sidewalk Repair
17,2024,Sidewalk Menu,ON W 73RD ST FROM 2150 W TO S HOYNE AVE  (2100 W),40201.52,Sidewalk Repair
17,2024,Street Resurfacing Menu,ON S ARTESIAN AVE FROM W 71ST ST  (7100 S) TO W 72ND ST  (7200 S),57532.68,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S EGGLESTON AVE FROM W WINNECONNA PKWY  (7740 S) TO W 79TH ST  (7900 S),95634.22,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S ELIZABETH ST FROM W 69TH ST  (6900 S) TO W 71ST ST  (7100 S),112182.51,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S HOMAN AVE FROM 7445 S TO W 73RD ST  (7300 S),90846.04,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S HONORE ST FROM W 82ND ST  (8200 S) TO W 83RD ST  (8300 S),53543.77,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S LOWE AVE FROM W 74TH ST  (7400 S) TO W 76TH ST  (7600 S),51727.46,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S MAY ST FROM W 85TH ST  (8500 S) TO W 87TH ST  (8700 S),108429.32,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S PEORIA ST FROM W 75TH ST  (7500 S) TO W 77TH ST  (7700 S),117231.78,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S PERRY AVE FROM W 79TH ST  (7900 S) TO W 80TH ST  (8000 S),61778.57,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S SEELEY AVE FROM W 71ST ST  (7100 S) TO W 74TH ST  (7400 S),197918.38,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S TALMAN AVE FROM W 71ST ST  (7100 S) TO W 72ND ST  (7200 S),52927.22,Street Resurfacing
17,2024,Street Resurfacing Menu,ON S UNION AVE FROM W 74TH ST  (7400 S) TO W 76TH ST  (7600 S),119352.69,Street Resurfacing
17,2024,Street Resurfacing Menu,ON W 72ND ST FROM S DAMEN AVE  (2000 W) TO S SEELEY AVE  (2030 W),27715.23,Street Resurfacing
17,2024,Street Speed Hump Menu,ON W 73RD PL FROM S RACINE AVE  (1200 W) TO S ADA ST  (1300 W),7320.0,Street Resurfacing
17,2024,Street Speed Hump Replacement,ON S EGGLESTON AVE FROM W WINNECONNA PKWY  (7740 S) TO W 79TH ST  (7900 S),0.0,Street Resurfacing
17,2024,Street Speed Hump Replacement,ON S MAY ST FROM W 85TH ST  (8500 S) TO W 87TH ST  (8700 S),0.0,Street Resurfacing
17,2024,Street Speed Hump Replacement,ON S PEORIA ST FROM W 75TH ST  (7500 S) TO W 77TH ST  (7700 S),0.0,Street Resurfacing
17,2024,Street Speed Hump Replacement,ON S PERRY AVE FROM W 79TH ST  (7900 S) TO W 80TH ST  (8000 S),0.0,Street Resurfacing
17,2024,Street Speed Hump Replacement,ON S SEELEY AVE FROM W 71ST ST  (7100 S) TO W 74TH ST  (7400 S),0.0,Street Resurfacing
17,2024,Street Speed Hump Replacement,ON S UNION AVE FROM W 74TH ST  (7400 S) TO W 76TH ST  (7600 S),0.0,Street Resurfacing
18,2024,Alley Resurfacing Menu,S PULASKI RD &  W 84TH ST&W 85TH ST &  S KOMENSKY AVE,11062.38,Alleys
18,2024,Curb & Gutter Menu,ON S KNOX AVE FROM W 85TH ST  (8500 S) TO W 86TH ST  (8600 S),3466.0,Street Resurfacing
18,2024,Miscellaneous CDOT Projects,4532 W 77TH PL,660.0,Misc. CDOT
18,2024,Miscellaneous CDOT Projects,7901 S OAKLEY AVE,660.0,Misc. CDOT
18,2024,Pavement Markings Menu,ON S PULASKI RD FROM W 75TH PL  (7520 S) TO W 76TH ST  (7600 S),8500.0,Street Redesign
18,2024,Pavement Markings Menu,W 83RD ST &  S CALIFORNIA AVE,4000.0,Street Redesign
18,2024,Sidewalk Menu,3601 W 85TH ST,13980.31,Sidewalk Repair
18,2024,Sidewalk Menu,7715-7735 S WHIPPLE ST,5827.77,Sidewalk Repair
18,2024,Sidewalk Menu,8112 S CHRISTIANA AVE,7134.69,Sidewalk Repair
18,2024,Street Cul-de-Sac Menu,S KILBOURN AVE &  W 87TH ST,25000.0,Street Redesign
18,2024,Street Resurfacing Menu,ON S ALBANY AVE FROM W 72ND ST  (7200 S) TO W 74TH ST  (7400 S),99969.1,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S ALBANY AVE FROM W 79TH ST  (7900 S) TO W 80TH ST  (8000 S),50703.86,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S FRANCISCO AVE FROM W 82ND ST  (8200 S) TO W 83RD ST  (8300 S),54604.69,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S KARLOV AVE FROM W 84TH ST  (8400 S) TO W 85TH ST  (8500 S),53992.12,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S LAWNDALE AVE FROM W 84TH ST  (8400 S) TO W 85TH ST  (8500 S),68697.61,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S LAWNDALE AVE FROM W 86TH ST  (8600 S) TO W 87TH ST  (8700 S),66954.97,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S OAKLEY AVE FROM 8141 S TO W 81ST ST  (8100 S),75912.75,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S SACRAMENTO AVE FROM W 79TH ST  (7900 S) TO W 80TH ST  (8000 S),53829.41,Street Resurfacing
18,2024,Street Resurfacing Menu,ON S WASHTENAW AVE FROM W 80TH ST  (8000 S) TO W 81ST ST  (8100 S),55841.77,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 77TH PL FROM S HAMLIN AVE  (3800 W) TO S SPRINGFIELD AVE  (3900 W),40222.52,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 80TH ST FROM 2214 W TO S OAKLEY AVE  (2300 W),38372.87,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 81ST ST FROM S KIRKLAND AVE  (4300 W) TO S KOSTNER AVE  (4400 W),73437.87,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 81ST ST FROM S MAPLEWOOD AVE  (2530 W) TO S TALMAN AVE  (2630 W),66593.99,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 82ND PL FROM W 82ND ST  (4250 W) TO S TALMAN AVE  (2630 W),89726.47,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 82ND ST FROM S HOMAN AVE  (3400 W) TO S ST LOUIS AVE  (3500 W),48707.34,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 82ND ST FROM S MAPLEWOOD AVE  (2530 W) TO S TALMAN AVE  (2630 W),58380.13,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 83RD PL FROM 2843 W TO S FRANCISCO AVE  (2900 W),33817.96,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 84TH PL FROM S WASHTENAW AVE  (2700 W) TO S CALIFORNIA AVE  (2800 W),60682.04,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 84TH ST FROM S JUSTINE ST  (1530 W) TO S MARSHFIELD AVE  (1630 W),53944.96,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 85TH PL FROM S CALIFORNIA AVE  (2800 W) TO S FRANCISCO AVE  (2890 W),70991.27,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 85TH ST FROM S PAULINA ST  (1700 W) TO S WOLCOTT AVE  (1900 W),134038.38,Street Resurfacing
18,2024,Street Resurfacing Menu,ON W 86TH ST FROM S ROCKWELL ST  (2620 W) TO S WASHTENAW AVE  (2700 W),53874.68,Street Resurfacing
18,2024,Street Speed Hump Menu,ON S HOYNE AVE FROM W 75TH PL  (7520 S) TO W 76TH ST  (7600 S),4880.0,Street Resurfacing
18,2024,Street Speed Hump Menu,ON W 86TH ST FROM S ASHLAND AVE  (1600 W) TO S DAMEN AVE  (2000 W),8862.68,Street Resurfacing
18,2024,Street Speed Hump Replacement,ON W 81ST ST FROM S KIRKLAND AVE  (4300 W) TO S KOSTNER AVE  (4400 W),0.0,Street Resurfacing
19,2024,Bollard Menu,S MALTA ST &  W 100TH PL,15613.96,Pedestrian Infrastructure
19,2024,Curb & Gutter Menu,10544 S MAPLEWOOD AVE,3083.43,Street Resurfacing
19,2024,Curb & Gutter Menu,9951 S CALIFORNIA AVE,4825.28,Street Resurfacing
19,2024,Miscellaneous CDOT Projects,10501 S CHRISTIANA AVE,660.0,Misc. CDOT
19,2024,Street Resurfacing Menu,10715-10735 S LAWNDALE AVE,25630.84,Street Resurfacing
19,2024,Street Resurfacing Menu,9731 S LONGWOOD DR,5490.23,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S AVERS AVE FROM W 107TH ST  (10700 S) TO W 108TH PL  (10840 S),130619.06,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S BELL AVE FROM W 96TH ST  (9600 S) TO W 97TH ST  (9700 S),54197.57,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S CHURCH ST FROM W 109TH PL  (10930 S) TO W CHELSEA PL  (11000 S),44174.25,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S CHURCH ST FROM W MONTEREY AVE  (11200 S) TO W MONTVALE AVE  (11300 S),52226.57,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S CLAREMONT AVE FROM 9800 S TO W 99TH ST  (9900 S),64117.03,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S FAIRFIELD AVE FROM W 107TH ST  (10700 S) TO W 108TH ST  (10800 S),50380.9,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S HALE AVE FROM W 104TH ST  (10400 S) TO W 105TH ST  (10500 S),53324.02,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S HALE AVE FROM W 115TH ST  (11500 S) TO W 117TH ST  (11700 S),114863.78,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S HAMLIN AVE FROM W 114TH ST  (11400 S) TO W 114TH PL  (11440 S),39530.02,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S HERMOSA AVE FROM W MONTVALE AVE  (11240 S) TO W EDMAIRE ST  (11330 S),50064.27,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S HOYNE AVE FROM W 92ND ST  (9200 S) TO W 93RD ST  (9300 S),45976.98,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S LEAVITT ST FROM W 90TH ST  (9000 S) TO W 91ST ST  (9100 S),51540.3,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S OAKLEY AVE FROM W 110TH ST  (11000 S) TO S BELL AVE  (11050 S),28537.43,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S PROSPECT AVE FROM W 106TH ST  (10600 S) TO W 107TH ST  (10700 S),53933.4,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S SEELEY AVE FROM W 102ND ST  (10160 S) TO W 103RD ST  (10300 S),57459.49,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S TALMAN AVE FROM W 100TH ST  (10000 S) TO W 101ST ST  (10100 S),60891.53,Street Resurfacing
19,2024,Street Resurfacing Menu,ON S WOOD ST FROM W 107TH ST  (10700 S) TO S PROSPECT AVE  (1600 W),94608.68,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 104TH ST FROM S LEAVITT ST  (2200 W) TO S BELL AVE  (2230 W),24838.07,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 106TH PL FROM 2602 W TO S TALMAN AVE  (2650 W),42334.31,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 110TH ST FROM S CHRISTIANA AVE  (3330 W) TO S SPAULDING AVE  (3300 W),83153.14,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 113TH PL FROM S BELL AVE  (2220 W) TO S OAKLEY AVE  (2300 W),51789.95,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 91ST PL FROM S PROSPECT SQ  (1800 W) TO S LONGWOOD DR  (1830 W),35136.53,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 91ST ST FROM S LONGWOOD DR  (1835 W) TO S PLEASANT AVE  (1899 W),46305.35,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 93RD ST FROM S PLEASANT AVE  (1900 W) TO S WINCHESTER AVE  (1940 W),32990.29,Street Resurfacing
19,2024,Street Resurfacing Menu,ON W 97TH ST FROM S DAMEN AVE  (2000 W) TO S HOYNE AVE  (2100 W),39253.65,Street Resurfacing
19,2024,Street Speed Hump Menu,ON W 110TH ST FROM S KEDZIE AVE  (3200 W) TO S HOMAN AVE  (3400 W),4880.0,Street Resurfacing
19,2024,Street Speed Hump Replacement,ON S HALE AVE FROM W 115TH ST  (11500 S) TO W 117TH ST  (11700 S),0.0,Street Resurfacing
19,2024,Street Speed Hump Replacement,ON S HERMOSA AVE FROM W MONTVALE AVE  (11240 S) TO W EDMAIRE ST  (11330 S),0.0,Street Resurfacing
20,2024,ADA - Street Resurfacing Menu,ON W 49TH PL FROM S PEORIA ST  (900 W) TO S MORGAN ST  (1000 W),3622.5,Street Resurfacing
20,2024,Alley Resurfacing Menu,E 65TH ST &  S RHODES AVE&S ST LAWRENCE AVE &  E MARQUETTE RD,30419.28,Alleys
20,2024,Alley Speed Hump Menu,S INGLESIDE AVE &  E 63RD ST&E 65TH ST &  S DREXEL AVE,0.0,Alleys
20,2024,Miscellaneous CDOT Projects,6101 S WABASH AVE,660.0,Misc. CDOT
20,2024,Street Resurfacing Menu,ON S ADA ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),69470.9,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S DREXEL AVE FROM E MARQUETTE RD  (6600 S) TO E 67TH ST  (6700 S),46734.29,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S EBERHART AVE FROM E 65TH ST  (6500 S) TO E MARQUETTE RD  (6600 S),64537.98,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S EVANS AVE FROM E MARQUETTE RD  (6600 S) TO E 67TH ST  (6700 S),56732.02,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S JUSTINE ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),42398.28,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S LANGLEY AVE FROM E 60TH ST  (6000 S) TO E 62ND ST  (6200 S),93416.32,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S LANGLEY AVE FROM E MARQUETTE RD  (6600 S) TO E 67TH ST  (6700 S),58769.55,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S MARSHFIELD AVE FROM W 47TH ST  (4700 S) TO W 49TH ST  (4900 S),131726.31,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S PAULINA ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),40804.29,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S RHODES AVE FROM E 65TH ST  (6500 S) TO E MARQUETTE RD  (6600 S),56910.73,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S UNIVERSITY AVE FROM E 61ST ST  (6100 S) TO E 63RD ST  (6300 S),120696.9,Street Resurfacing
20,2024,Street Resurfacing Menu,ON S UNIVERSITY AVE FROM E MARQUETTE RD  (6599 S) TO E 67TH ST  (6700 S),54743.53,Street Resurfacing
20,2024,Street Resurfacing Menu,ON W 49TH PL FROM S PEORIA ST  (900 W) TO S MORGAN ST  (1000 W),55833.81,Street Resurfacing
20,2024,Street Resurfacing Menu,ON W 49TH PL FROM S RACINE AVE  (1200 W) TO S THROOP ST  (1300 W),62199.21,Street Resurfacing
20,2024,Street Resurfacing Menu,ON W 59TH PL FROM 347 W TO S YALE AVE  (240 W),79060.19,Street Resurfacing
20,2024,Street Resurfacing Menu,ON W 60TH PL FROM S YALE AVE  (250 W) TO S FRONTENAC AVE  (600 W),189066.19,Street Resurfacing
20,2024,Street Resurfacing Menu,ON W 61ST PL FROM S NORMAL BLVD  (500 W) TO S WALLACE ST  (600 W),63240.36,Street Resurfacing
20,2024,Street Resurfacing Menu,ON W 61ST PL FROM S PRINCETON AVE  (300 W) TO S STEWART AVE  (400 W),64386.89,Street Resurfacing
20,2024,Street Speed Hump Menu,ON W 48TH ST FROM S RACINE AVE  (1200 W) TO S ASHLAND AVE  (1600 W),17080.0,Street Resurfacing
20,2024,Street Speed Hump Replacement,ON S ADA ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),0.0,Street Resurfacing
20,2024,Street Speed Hump Replacement,ON S JUSTINE ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),0.0,Street Resurfacing
20,2024,Street Speed Hump Replacement,ON S LANGLEY AVE FROM E 60TH ST  (6000 S) TO E 62ND ST  (6200 S),0.0,Street Resurfacing
20,2024,Street Speed Hump Replacement,ON S MARSHFIELD AVE FROM W 47TH ST  (4700 S) TO W 49TH ST  (4900 S),0.0,Street Resurfacing
20,2024,Street Speed Hump Replacement,ON S PAULINA ST FROM W 47TH ST  (4700 S) TO W 48TH ST  (4800 S),0.0,Street Resurfacing
20,2024,Street Speed Hump Replacement,ON S RHODES AVE FROM E 65TH ST  (6500 S) TO E MARQUETTE RD  (6600 S),0.0,Street Resurfacing
20,2024,Street Speed Hump Replacement,ON W 49TH PL FROM S RACINE AVE  (1200 W) TO S THROOP ST  (1300 W),0.0,Street Resurfacing
20,2024,Street Traffic Circle Menu,S THROOP ST &  W 50TH ST,28374.04,Street Redesign
21,2024,ADA - Alley Resurfacing Menu,ON W 113TH PL FROM S MAY ST  (1130 W) TO S RACINE AVE  (1200 W),12600.0,Alleys
21,2024,ADA - Street Resurfacing Menu,ON W 106TH ST FROM S ABERDEEN ST  (1100 W) TO S RACINE AVE  (1200 W),14490.0,Street Resurfacing
21,2024,ADA - Street Resurfacing Menu,ON W 112TH PL FROM S ABERDEEN ST  (1100 W) TO S MAY ST  (1130 W),10867.5,Street Resurfacing
21,2024,Sidewalk Menu,12234 S GREEN ST,666.05,Sidewalk Repair
21,2024,Sidewalk Menu,1657 W MONTEREY AVE,13382.3,Sidewalk Repair
21,2024,Sidewalk Menu,9142-9152 S ASHLAND AVE,13971.86,Sidewalk Repair
21,2024,Street Resurfacing Menu,ON S ADA ST FROM W 93RD ST  (9300 S) TO W 95TH ST  (9500 S),22815.08,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S CARPENTER ST FROM W 101ST ST  (10100 S) TO W 103RD ST  (10300 S),112190.48,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S ELIZABETH ST FROM W 89TH ST  (8860 S) TO W 90TH ST  (8999 S),53136.72,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S EMERALD AVE FROM W 112TH ST  (11200 S) TO W 113TH ST  (11300 S),60944.71,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S GREEN ST FROM W 101ST ST  (10100 S) TO W 102ND ST  (10200 S),55510.86,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S GREEN ST FROM W 104TH ST  (10400 S) TO W 105TH ST  (10500 S),58314.29,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S GREEN ST FROM W 107TH ST  (10700 S) TO W 108TH ST  (10800 S),57308.18,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S JUSTINE ST FROM W 92ND ST  (9200 S) TO W 93RD ST  (9300 S),53103.38,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S JUSTINE ST FROM W 92ND ST  (9200 S) TO W 93RD ST  (9300 S); ON S JUSTINE ST FROM W 93RD ST  (9300 S) TO W 94TH ST  (9400 S),46694.37,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S LOOMIS ST FROM W 115TH ST  (11500 S) TO W 116TH ST  (11600 S),51790.16,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S LOWE AVE FROM W 100TH ST  (10000 S) TO W 101ST ST  (10100 S),59958.42,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S LOWE AVE FROM W 92ND ST  (9200 S) TO W 93RD ST  (9300 S),54571.35,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S NORMAL AVE FROM W 103RD ST  (10300 S) TO W 103RD PL  (10330 S),24309.67,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S NORMAL AVE FROM W 111TH ST  (11100 S) TO W 112TH ST  (11200 S),55583.86,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S NORMAL AVE FROM W 111TH ST  (11100 S) TO W 112TH ST  (11200 S); ON S NORMAL AVE FROM W 112TH ST  (11200 S) TO W 113TH ST  (11300 S),40439.52,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S PARNELL AVE FROM W 87TH ST S (8700 S) TO W 88TH ST  (8800 S),31886.84,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S SANGAMON ST FROM S PEORIA ST  (10740 S) TO W 109TH ST  (10900 S),149600.84,Street Resurfacing
21,2024,Street Resurfacing Menu,ON S SANGAMON ST FROM W 105TH ST  (10500 S) TO W 106TH ST  (10600 S),62947.02,Street Resurfacing
21,2024,Street Resurfacing Menu,ON W 106TH ST FROM S ABERDEEN ST  (1100 W) TO S RACINE AVE  (1200 W),76809.73,Street Resurfacing
21,2024,Street Resurfacing Menu,ON W 112TH PL FROM S ABERDEEN ST  (1100 W) TO S MAY ST  (1130 W),31557.48,Street Resurfacing
